source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.31414563241049087,1.9574433000404583,1.5071509794297895,0.30511082082691043,0.32330494745825994,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.3400488232136314,1.920123400951383,1.4745829600929956,0.3309632985345647,0.34908961814790906,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.31579345803375836,1.9550904208349495,1.506244893671397,0.3064467151864646,0.3250861119090515,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.34005669370451463,1.9201119513477527,1.474416701486372,0.3308211239191889,0.3491575138768354,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.3405381680184648,1.9194113962727404,1.473746876567898,0.33226180927388144,0.34910258643667874,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2521600797694158,2.0784017701175497,1.604870130896385,0.23065111138216568,0.2716103807689333,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.18315030182718417,2.1721822366610963,1.696304397245509,0.16841995359721262,0.19802418691707238,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.06146320966813623,2.328363765911297,1.8369552046390554,0.04997808236183751,0.07270851278703264,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.28482230192728597,2.0325075286370233,1.5421099299581564,0.2601341440742788,0.31033941267206155,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2839128499170137,2.033799431885287,1.5460759872721965,0.2592222423186608,0.3104217860288118,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.3192249948224076,1.9830194891594695,1.5073885326649061,0.2966603256713933,0.34447175207678543,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.044460936559445274,2.3493591035055412,1.8309775331875902,0.032849480415914734,0.053211653833206994,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.07151388582039231,2.3158631269144965,1.7268678113175102,0.010918124619327245,0.13287325548916662,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.28482230192728597,2.0325075286370233,1.5421099299581562,0.2601341440742788,0.3103394126720616,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31925958911020735,1.9829691039235762,1.5074389180175718,0.29661640169199044,0.34436161436220697,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2939697410969606,2.019467361809693,1.5354871692906849,0.27051708875328173,0.3181425632556302,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.3182293631994906,1.9844690397097389,1.5072407063539175,0.2952911862352843,0.34373719208534437,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31636361934179447,1.9871825485462584,1.5099976737309715,0.29369700668636783,0.34285608241602855,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.3625001172072422,0.6056290980426757,0.4999891211310566,0.34443490138709776,0.3825815122626346,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.1662444138068958,0.6926056927405311,0.5806710524348168,0.15195079517158433,0.1791965280600684,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.05452405222464041,0.7375507705288179,0.618437005144327,0.045693302009324525,0.06392293513525173,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.652840483112647,0.44692146749486,0.33291404504404054,0.6330151069657608,0.6722820011648271,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6506371531083934,0.44833747071125907,0.3364967334873206,0.6314808886377646,0.6712311228859588,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6674740734911722,0.4374006605548573,0.3271827094469526,0.6479643588947108,0.6855781651612769,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.05277563728018686,0.7382324109093262,0.615952265073641,0.04211924430698143,0.06355274173756115,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6296506607109189,0.46160708454954646,0.3295636922492227,0.6063426198729879,0.6531436055380522,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.652840483112647,0.44692146749486,0.33291404504404054,0.6330151069657607,0.6722820011648271,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6675224603459724,0.4373688356495701,0.32713301696461794,0.6479867317917183,0.6856431209621626,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6481537097402805,0.4499281507792622,0.33844030896773347,0.6289966497957719,0.6681182144907039,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6701509850974231,0.4356365140405972,0.3255311883802518,0.6503133538144705,0.6891788692624732,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6696581907781956,0.4359618129907972,0.3264509408201171,0.6493021988772509,0.6875867360491001,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.27804437956321815,2.00681703467285,1.5468429709077156,0.2697487529034056,0.28838472034071233,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.17541100536733567,2.144723424140895,1.6733190150486676,0.16818481944981042,0.1828086140964237,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.07561787311622337,2.2707969269575794,1.7880096154276788,0.06791302216955747,0.08232506363298969,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3037662788744706,1.9707432826448015,1.512537974029828,0.2943844979734604,0.31493793525582686,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.29972433495829387,1.9764555212313024,1.5167603511832821,0.29035764913311607,0.3106761941464454,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3330028592188101,1.9289213235248304,1.4740463072991052,0.3226474241242248,0.34469821562761094,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.0589409989678189,2.291189205122518,1.777261316294496,0.05238531773153119,0.06423931349303855,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.21716036659584725,2.089723999516624,1.5913754214176488,0.20223434955244715,0.2327324494531837,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3037662788744706,1.9707432826448015,1.512537974029828,0.2943844979734604,0.31493793525582686,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.33302315640322,1.928891974096415,1.474051628909024,0.322675798255935,0.3447079131061362,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.30667450004079877,1.9666230032289396,1.5092425705016002,0.2977013785145401,0.31786360198959135,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3335124330097837,1.9281843521813815,1.4737015612000874,0.32335831069562615,0.3451002128274607,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.33527785871287596,1.9256289231004942,1.4706614226484989,0.32499157512724186,0.34629195469361823,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.24215057247372296,2.0634049598465865,1.5949424901425022,0.22068990339812047,0.26056917822462894,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.1731148359130933,2.1553390956456018,1.6843953790471176,0.1554445758818884,0.18955246618938318,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.05899962703779582,2.2992590494726453,1.8176678680603178,0.04533388255904932,0.07263704325068238,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.27331922511329254,2.0205278549695453,1.5456758701139401,0.24789224121936276,0.29554680816226886,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2662058137526778,2.0303931519377527,1.5562091128785103,0.24063629241440673,0.2887632325473715,300
